Date,Price,Open,High,Low,Vol.,Change %
14-Nov-16,18868.69,18876.77,18934.05,18815.75,112.25M,0.11%
11-Nov-16,18847.66,18781.65,18855.78,18736.96,107.30M,0.21%
10-Nov-16,18807.88,18603.14,18873.66,18603.14,164.39M,1.17%
9-Nov-16,18589.69,18317.26,18650.06,18252.55,173.11M,1.40%
8-Nov-16,18332.74,18251.38,18400.5,18200.75,79.82M,0.40%
7-Nov-16,18259.6,17994.64,18263.3,17994.64,93.45M,2.08%
4-Nov-16,17888.28,17928.35,17986.76,17883.56,97.76M,-0.24%
3-Nov-16,17930.67,17978.75,18006.96,17904.07,77.86M,-0.16%
2-Nov-16,17959.64,18017.72,18044.15,17931.89,88.61M,-0.43%
1-Nov-16,18037.1,18158.24,18177.01,17940.84,101.28M,-0.58%
31-Oct-16,18142.42,18176.6,18193.68,18130.58,110.08M,-0.10%
28-Oct-16,18161.19,18193.79,18257.06,18094.97,107.85M,-0.05%
27-Oct-16,18169.68,18234.81,18253.2,18149.2,83.53M,-0.16%
26-Oct-16,18199.33,18103.8,18236.04,18062.3,86.34M,0.17%
25-Oct-16,18169.27,18206.52,18241.69,18151.7,83.19M,-0.30%
24-Oct-16,18223.03,18197.14,18275.04,18191.18,88.55M,0.43%
21-Oct-16,18145.71,18152.63,18168.76,18049.77,117.82M,-0.09%
20-Oct-16,18162.35,18161.87,18249.05,18129.07,88.83M,-0.22%
19-Oct-16,18202.62,18178.21,18252.2,18169.25,88.04M,0.22%
18-Oct-16,18161.94,18145.06,18225.8,18129.45,74.80M,0.42%
17-Oct-16,18086.4,18135.85,18162.28,18063.02,75.96M,-0.29%
14-Oct-16,18138.38,18177.35,18261.11,18138.38,87.05M,0.22%
13-Oct-16,18098.94,18088.32,18137.7,17959.95,83.16M,-0.25%
12-Oct-16,18144.2,18132.63,18193.96,18082.09,72.23M,0.09%
11-Oct-16,18128.66,18308.43,18312.33,18061.96,88.61M,-1.09%
10-Oct-16,18329.04,18282.95,18399.96,18282.95,72.11M,0.49%
7-Oct-16,18240.49,18295.35,18319.73,18149.35,82.68M,-0.15%
6-Oct-16,18268.5,18280.42,18288.12,18162.97,78.66M,-0.07%
5-Oct-16,18281.03,18205.5,18315.82,18205.5,76.19M,0.62%
4-Oct-16,18168.45,18267.68,18313.77,18116.26,79.71M,-0.47%
3-Oct-16,18253.85,18279.6,18279.8,18203.75,68.52M,-0.30%
30-Sep-16,18308.15,18181.8,18369.62,18181.8,135.47M,0.91%
29-Sep-16,18143.45,18322.88,18366.23,18091.64,95.88M,-1.07%
28-Sep-16,18339.24,18240.22,18349.86,18179.34,97.65M,0.61%
27-Sep-16,18228.3,18099.21,18238.1,18052.16,84.13M,0.74%
26-Sep-16,18094.83,18217.76,18217.76,18083.32,95.51M,-0.91%
23-Sep-16,18261.45,18377.36,18383.76,18254.84,87.18M,-0.71%
22-Sep-16,18392.46,18343.76,18449.88,18343.76,73.03M,0.54%
21-Sep-16,18293.7,18164.96,18307.43,18121.57,94.10M,0.90%
20-Sep-16,18129.96,18175.36,18227.21,18128.8,72.46M,0.05%
19-Sep-16,18120.17,18154.82,18254.88,18093.05,78.09M,-0.02%
16-Sep-16,18123.8,18217.21,18217.21,18070.21,278.54M,-0.49%
15-Sep-16,18212.48,18024.91,18250.11,18015.49,99.56M,0.99%
14-Sep-16,18034.77,18073.39,18163.48,17992.21,103.36M,-0.18%
13-Sep-16,18066.75,18262.99,18262.99,18028.06,102.83M,-1.41%
12-Sep-16,18325.07,18028.95,18358.69,17994.84,103.26M,1.32%
9-Sep-16,18085.45,18404.17,18404.17,18085.45,120.67M,-2.13%
8-Sep-16,18479.91,18486.69,18506.24,18446.69,79.06M,-0.25%
7-Sep-16,18526.14,18527.71,18536.89,18474.77,67.57M,-0.06%
6-Sep-16,18538.12,18493.4,18551.54,18450.32,83.71M,0.25%
2-Sep-16,18491.96,18466.01,18544.76,18439.1,74.35M,0.39%
1-Sep-16,18419.3,18396.57,18430.05,18295.48,74.78M,0.10%
31-Aug-16,18400.88,18436.7,18439.68,18333.56,98.25M,-0.29%
30-Aug-16,18454.3,18491.28,18514.29,18408.52,68.92M,-0.26%
29-Aug-16,18502.99,18421.29,18523.09,18419.92,64.48M,0.58%
26-Aug-16,18395.4,18467.92,18572.09,18335.34,78.73M,-0.29%
25-Aug-16,18448.41,18471.21,18497.68,18431.46,64.48M,-0.18%
24-Aug-16,18481.48,18537.5,18539.15,18448.27,72.27M,-0.35%
23-Aug-16,18547.3,18568.94,18631.6,18545.52,73.99M,0.10%
22-Aug-16,18529.42,18535.86,18570.92,18466.86,73.45M,-0.12%
19-Aug-16,18552.57,18585.17,18585.17,18491.24,93.17M,-0.24%
18-Aug-16,18597.7,18566.54,18600.82,18533.29,70.74M,0.13%
17-Aug-16,18573.94,18537.09,18582.35,18468.68,71.00M,0.12%
16-Aug-16,18552.02,18614.48,18614.86,18550.65,67.57M,-0.45%
15-Aug-16,18636.05,18588.59,18668.44,18588.59,62.35M,0.32%
12-Aug-16,18576.47,18595.65,18606.06,18535.86,61.58M,-0.20%
11-Aug-16,18613.52,18519.08,18638.34,18519.08,71.47M,0.64%
10-Aug-16,18495.66,18541.48,18561.75,18468.78,62.78M,-0.20%
9-Aug-16,18533.05,18538.05,18585.32,18507.75,60.09M,0.02%
8-Aug-16,18529.29,18540.65,18569.31,18502.03,71.81M,-0.08%
5-Aug-16,18543.53,18402.8,18543.53,18402.8,92.42M,1.04%
4-Aug-16,18352.05,18351.43,18397.87,18325.17,64.50M,-0.02%
3-Aug-16,18355,18313.08,18355,18283.23,78.55M,0.23%
2-Aug-16,18313.77,18401.15,18403.65,18247.79,89.68M,-0.49%
1-Aug-16,18404.51,18434.5,18467.03,18355.75,83.47M,-0.15%
29-Jul-16,18432.24,18442.52,18466.55,18371.12,111.55M,-0.13%
28-Jul-16,18456.35,18461.01,18483.26,18368.82,85.75M,-0.09%
27-Jul-16,18472.17,18473.27,18542.39,18430.94,111.37M,-0.01%
26-Jul-16,18473.75,18497.37,18522.47,18387.22,85.37M,-0.10%
25-Jul-16,18493.06,18554.49,18555.69,18452.62,76.81M,-0.42%
22-Jul-16,18570.85,18524.15,18571.3,18491.59,87.71M,0.29%
21-Jul-16,18517.23,18589.96,18590.44,18469.67,86.80M,-0.42%
20-Jul-16,18595.03,18582.7,18622.01,18555.65,93.23M,0.19%
19-Jul-16,18559.01,18503.12,18562.53,18495.11,85.84M,0.14%
18-Jul-16,18533.05,18521.55,18556.13,18489.84,75.54M,0.09%
15-Jul-16,18516.55,18508.88,18557.43,18471.62,123.69M,0.05%
14-Jul-16,18506.41,18414.3,18537.57,18414.3,87.05M,0.73%
13-Jul-16,18372.12,18356.78,18390.16,18315.76,80.92M,0.13%
12-Jul-16,18347.67,18259.12,18371.95,18259.12,90.21M,0.66%
11-Jul-16,18226.93,18161.53,18283.9,18161.53,80.88M,0.44%
8-Jul-16,18146.74,17971.22,18166.77,17971.22,93.46M,1.40%
7-Jul-16,17895.88,17924.24,17984.95,17816.65,81.58M,-0.13%
6-Jul-16,17918.62,17807.47,17926.91,17713.45,93.00M,0.44%
5-Jul-16,17840.62,17904.45,17904.45,17785.28,103.67M,-0.61%
1-Jul-16,17949.37,17924.24,18002.38,17916.91,82.16M,0.11%
30-Jun-16,17929.99,17712.76,17930.61,17711.8,133.03M,1.33%
29-Jun-16,17694.68,17456.02,17704.51,17456.02,106.38M,1.64%
28-Jun-16,17409.72,17190.51,17409.72,17190.51,112.19M,1.57%
27-Jun-16,17140.24,17355.21,17355.21,17063.08,138.74M,-1.50%
24-Jun-16,17400.75,17946.63,17946.63,17356.34,239.00M,-3.39%
